1064.53	1054.23	1054.1	1064.21	1078.48	1088.54	1088.67	1078.79	
1043.17	1037.97	1045.24	1060.56	1074.83	1079.85	1072.81	1057.67	
1089.99	1096.52	1092.14	1079.32	1065.43	1058.71	1063.23	1076.24	
1042.04	1043.89	1058.68	1077.46	1089.28	1087.5	1073.11	1054.26	
1087.96	1093.59	1091.5	1082.86	1072.68	1066.93	1069.08	1077.82	
1073.96	1095.22	1102.73	1092.37	1069.86	1048.09	1040.18	1051.05	
1094.57	1087.96	1077.52	1069.35	1068.32	1075.06	1085.52	1093.57	
1009.26	1018.47	1044.08	1070.59	1082.86	1074.21	1049.33	1022.27	
1071.29	1048.49	1035.72	1040.87	1060.74	1083.29	1095.51	1090.61	
1090.18	1086.07	1082.81	1082.34	1084.93	1089.05	1092.29	1092.75	
1071.97	1083.92	1079.45	1061.03	1039.07	1026.6	1031.3	1050.25	
1063.53	1070.41	1079.12	1084.57	1083.62	1076.82	1068.1	1062.57	
1071.73	1074.39	1082.17	1090.44	1094.41	1091.8	1084.1	1075.77	
1071.54	1081.58	1083.9	1077.2	1065.28	1055.09	1052.7	1059.56	
1040.7	1048.7	1068.35	1087.89	1096.12	1088.47	1069.19	1049.3	
1082.03	1079.67	1083.74	1091.8	1099.1	1101.41	1097.41	1089.39	
1085.99	1098.11	1102.7	1097.15	1084.62	1072.34	1067.63	1073.32	
1052.47	1053.96	1069.21	1088.98	1101.73	1100.3	1085.48	1065.65	
1068.59	1055.71	1052.95	1062	1077.38	1090.01	1092.68	1083.88	
1069.83	1081.15	1085.29	1079.89	1068.02	1056.56	1052.31	1057.85	
1074.51	1085.84	1083.41	1068.57	1049.74	1038.01	1040.55	1055.78	
1042.53	1064.33	1087.01	1097.57	1090.18	1068.91	1045.84	1034.75	
1098.43	1076.17	1054.96	1047.59	1058.64	1081.26	1101.96	1108.98	
1095.99	1090.63	1083.54	1078.86	1079.39	1084.8	1091.88	1096.5	
1045.07	1048.17	1055.78	1063.4	1066.62	1063.57	1056.02	1048.34	
1019.43	1021.76	1044.76	1074.25	1093.09	1090.92	1068.9	1039.26	
1053.48	1064.45	1082.99	1098.14	1101.3	1090.7	1072.3	1056.77	
1060.57	1071.8	1073.49	1064.69	1050.39	1038.93	1037.18	1046.22	
1073.02	1064.81	1068.36	1081.51	1096.38	1104.35	1100.92	1088	
1065.43	1064.02	1063.84	1064.98	1066.79	1068.19	1068.38	1067.23	
1062.2	1087.08	1101.72	1098	1077.96	1052.86	1037.54	1041.48	
1072.18	1092.33	1105.56	1104.41	1089.54	1069.34	1055.66	1056.86	
1057.13	1061.63	1068.3	1073.24	1073.59	1069.14	1062.47	1057.48	
1095.37	1100.3	1096.98	1087.3	1076.84	1071.79	1075.19	1084.99	
1064.92	1067.78	1072.98	1077.47	1078.63	1075.8	1070.61	1066.1	
1057.63	1048.92	1038.27	1031.94	1033.73	1042.57	1053.18	1059.38	
1099.4	1085.2	1066.48	1054.25	1055.96	1070.54	1089.19	1101.03	
1067.76	1054.29	1048.19	1053.17	1066.2	1079.52	1085.45	1080.62	
1075.09	1078.13	1076.36	1070.79	1064.67	1061.59	1063.38	1068.99	
1105.79	1080.58	1056.1	1047.12	1059.28	1084.98	1108.83	1117.31	
1048.91	1049.48	1045.67	1039.7	1035.04	1034.46	1038.31	1044.29	
1103.7	1089.96	1066.71	1047.42	1043.83	1058.17	1081.61	1100.29	
1067.93	1067.19	1073.25	1082.48	1089.47	1090.2	1084.24	1075.02	
1119.54	1105.73	1085.85	1071.54	1071.5	1085.75	1105.63	1119.5	
1050.43	1054.89	1052.66	1045.01	1036.38	1031.85	1034.13	1041.85	
1072.92	1077.36	1084.84	1090.96	1092.18	1087.8	1080.34	1074.16	
1029.52	1022.36	1032.95	1054.73	1074.7	1081.52	1071.41	1049.98	
1075.45	1062.28	1052.51	1052.02	1061.09	1074.28	1083.85	1084.33	
1048.1	1051.78	1063.1	1075.33	1081.38	1077.81	1066.64	1054.31	
1095.72	1103.75	1089.75	1061.35	1034.79	1026.22	1041.07	1070.01	
1081.29	1076.26	1072.22	1071.55	1074.65	1079.69	1083.71	1084.37	
1073.97	1059.7	1049.92	1050.51	1061.12	1075.37	1084.93	1084.35	
1106.68	1110.62	1100.52	1082.04	1065.88	1061.78	1072.25	1090.89	
1056.67	1053.05	1048.28	1045.16	1045.53	1049.18	1053.94	1057.04	
1066.51	1084.73	1092.16	1084.68	1066.44	1047.9	1040.15	1047.95	
1085.34	1095.38	1091.86	1076.73	1058.63	1048.24	1051.91	1067.38	
1071.97	1081.6	1087.72	1086.8	1079.37	1069.72	1063.5	1064.44	
1046.77	1042.24	1059.52	1087.84	1110.44	1114.69	1098.28	1070.23	
1049.91	1043.43	1054.4	1076.02	1095.44	1101.61	1091.12	1069.8	
1064.29	1067.02	1075.16	1083.9	1088.14	1085.46	1077.4	1068.61	
1044.06	1066.59	1087.64	1095.23	1085.18	1063.03	1041.49	1033.51	
1079.87	1087.48	1090.73	1087.75	1080.25	1072.59	1069.29	1072.32	
