-0.016665	-0.0101591	-0.00746719	-0.00151283	-0.176942	-0.645951	-0.426048	-0.605718	-2.01115	-1.08718	
-0.0148718	-0.00582897	-0.0383563	-0.027696	-0.0338272	-0.0275109	-0.352687	-0.797159	-0.0803606	-1.6566	
-7.03731e-005	-5.41433e-005	-2.16645e-005	-4.52729e-005	-1.14014e-005	-8.81632e-005	-0.0153828	-0.305455	-0.59926	-1.6298	
-0.221484	-0.239577	-0.216553	-0.20764	-0.451485	-0.260225	-0.49986	-0.736266	-0.510332	-1.45329	
-0.0111743	-0.00531624	-0.0142007	-0.0981	-0.179189	-0.122066	-0.0796113	-0.514753	-0.849931	-1.86809	
-0.00918612	-3.90063e-005	-0.114111	-0.202147	-0.447685	-0.644236	-0.150362	-0.284454	-0.412139	-1.43959	
-0.0387168	-0.215751	-0.326157	-0.295342	-0.183779	-0.0754369	-1.01661	-1.22079	-1.39456	-0.335512	
-0.00190632	-0.00160957	-0.0138213	-0.00361705	-0.00739044	-0.216121	-0.151883	-0.0745379	-0.0155793	-2.17398	
-9.29094e-006	-8.47143e-006	-8.04001e-006	-0.00466247	-0.00241682	-0.00575222	-0.0137851	-0.0980362	-0.229369	-1.71246	
-0.0166506	-0.0222512	-0.0166362	-0.00496353	-0.00697081	-0.722301	-0.423768	-0.730785	-0.725254	-1.38953	
-0.00878043	-0.135291	-0.364114	-0.416356	-0.459603	-0.292276	-0.077783	-0.187064	-0.473453	-1.83504	
-0.00845186	-0.0376948	-0.0105046	-0.0159638	-0.0557583	-0.069983	-0.0152923	-0.456503	-0.781288	-1.68693	
-0.0472679	-0.0052216	-0.068698	-0.0673179	-0.07774	-0.208198	-0.511386	-0.341512	-1.16756	-0.974764	
-0.00212059	-0.00236697	-0.000145818	-0.015025	-0.00251411	-0.242152	-0.375524	-0.888555	-1.39801	-0.298851	
-0.188649	-0.227806	-0.0769935	-1.33071	-0.141203	-0.143143	-0.610233	-0.239033	-0.553829	-0.219084	
-8.41921e-005	-8.44738e-005	-7.68876e-005	-0.000357223	-0.0193395	-0.0366423	-0.214231	-0.154673	-1.61774	-0.0746228	
-0.000129608	-0.000132755	-0.00351096	-0.00746003	-0.0439432	-0.00574598	-0.0647575	-0.0227325	-0.000497917	-1.78478	
-1.65381e-006	-3.10717e-005	-2.09141e-005	-0.00294294	-0.0339989	-0.179936	-0.106803	-0.177979	-0.242888	-1.63279	
-0.0202154	-0.00240422	-0.0105426	-0.0057477	-0.00383538	-0.0814769	-0.337018	-0.275679	-0.0984809	-1.82	
-0.00401514	-0.0558779	-0.113918	-0.411191	-0.289904	-0.387428	-1.01935	-0.0759652	-1.1485	-0.692257	
-0.0209482	-0.196519	-0.0670595	-0.020904	-0.165564	-0.000229164	-0.257065	-0.403539	-1.29552	-1.03225	
-0.0152796	-0.0140419	-0.0703301	-0.0124669	-0.0207192	-0.0595252	-0.203072	-0.111625	-0.0195272	-1.8743	
-0.00427545	-0.00252515	-0.00236366	-0.0454273	-0.461751	-0.293445	-0.123006	-0.534223	-0.221454	-1.64995	
-0.0087633	-0.011214	-0.00696979	-0.0347397	-0.0851885	-0.69479	-0.440802	-0.670034	-0.900787	-0.757089	
-0.0108905	-0.00663122	-0.0416413	-0.0334196	-0.0400718	-0.102668	-0.579807	-0.589356	-1.23482	-1.84837	
-0.000908074	-0.00152081	-0.000954205	-0.00502079	-0.00322574	-0.00410743	-0.00928019	-0.0548361	-0.00856837	-1.85151	
-0.0646521	-0.214805	-0.128077	-0.0624164	-0.134452	-1.02524	-0.988736	-0.229845	-0.849733	-0.114842	
-0.00533428	-0.0227867	-0.0250927	-0.0322276	-0.0283917	-0.015952	-0.0281358	-0.0166285	-1.60184	-0.570548	
-1.51543e-006	-7.43136e-007	-1.88388e-006	-8.09827e-007	-0.00883273	-0.00900965	-0.131623	-0.0376281	-0.310719	-1.76867	
-0.101092	-0.105946	-0.0226459	-0.33783	-0.376939	-0.198885	-0.313151	-0.0123294	-1.71675	-0.640253	
-0.0363853	-0.0274635	-0.00150072	-0.0397939	-0.0293646	-0.0114667	-0.0886491	-1.53477	-0.566099	-0.0790311	
-1.16525e-005	-2.47013e-005	-0.000495214	-0.00560868	-0.000604555	-0.00517662	-0.00158079	-1.19171	-0.357115	-1.2072	
-0.00376604	-0.00160249	-0.00388906	-0.00011982	-0.00250328	-0.127602	-0.118213	-0.741626	-1.25247	-1.17488	
-0.00118605	-0.000554306	-0.014248	-1.49284e-005	-0.00348329	-0.0653988	-1.23639	-0.0995538	-0.163455	-1.29788	
-0.000465066	-8.8926e-005	-0.000294496	-0.000602409	-0.00598903	-0.0119035	-0.000901149	-0.0195344	-0.106813	-2.13057	
-0.00118073	-0.000389385	-0.00102281	-0.00147612	-0.000227516	-0.00233112	-0.00904676	-0.410203	-1.48289	-0.682829	
-3.0824e-007	-4.01523e-007	-1.03188e-007	-7.18908e-007	-4.65298e-005	-0.0147692	-0.0225483	-0.00472714	-0.462746	-1.9553	
-0.313936	-0.192311	-0.375567	-0.244106	-0.417131	-0.115944	-1.3347	-0.549883	-1.14367	-0.339472	
-0.0202579	-0.0165207	-0.0348824	-0.00123941	-0.00715829	-0.259721	-0.208364	-0.0839841	-0.839728	-1.40179	
-0.00102019	-0.00205682	-0.00149514	-0.000885431	-0.00225567	-0.00628959	-0.0618017	-0.132386	-0.0316256	-1.71627	
-0.00195245	-0.0011725	-0.00375608	-0.0196965	-0.113796	-1.26909	-0.670963	-1.04367	-0.0543914	-0.860381	
-3.17513e-007	-3.2635e-006	-6.18098e-007	-0.000289661	-0.0103857	-0.388963	-0.482088	-1.66525	-0.42178	-0.499018	
-0.0242024	-0.00585998	-0.453718	-0.123783	-0.219917	-0.0513491	-0.0708182	-0.385089	-1.12057	-1.02186	
-0.00491942	-0.00433534	-0.0164251	-0.0076327	-0.145735	-0.281635	-0.889348	-0.726712	-0.225215	-1.65992	
-0.00418065	-0.00746855	-0.00787026	-0.0135642	-0.0552207	-0.0296471	-0.193892	-0.489527	-1.51984	-1.62047	
-5.83946e-005	-0.000275678	-4.47379e-005	-0.046234	-0.0112818	-0.0806276	-0.344428	-0.013894	-0.245025	-1.74559	
-7.37759e-006	-0.000814402	-0.00220493	-0.0447279	-0.241122	-0.482314	-1.88343	-0.527616	-1.45613	-0.211324	
-0.00184326	-0.000721516	-0.00215975	-0.00768704	-0.0059942	-0.0175791	-0.0147803	-0.910774	-1.09429	-0.739813	
-0.0751515	-0.0495831	-0.0111221	-0.0107774	-0.11686	-0.482977	-0.316078	-0.307551	-0.336276	-1.39766	
-0.00169421	-0.000224287	-0.00424394	-0.00107865	-0.000271215	-0.0534187	-0.145275	-0.199793	-0.427383	-1.47505	
-0.00162537	-0.00239268	-0.0536882	-0.81509	-0.445785	-1.11107	-0.391941	-0.820409	-0.274031	-1.04264	
-0.0486803	-0.0210296	-0.0102959	-0.0863811	-0.181022	-0.0675617	-0.245555	-2.04666	-0.0820641	-0.390161	
-5.83254e-005	-2.92728e-005	-4.88017e-005	-1.37848e-005	-5.93761e-005	-0.0011581	-0.00129379	-0.560042	-1.3553	-0.621136	
-0.000660037	-0.00349547	-0.00337703	-0.0185751	-0.0568401	-0.086892	-0.214733	-1.64246	-0.273556	-0.807407	
-0.00446975	-0.00711223	-0.000214501	-0.0333734	-0.0606738	-0.0222355	-0.0402242	-0.150767	-0.454086	-1.64716	
-0.00050316	-0.000339949	-0.000377144	-0.000476679	-0.00267382	-0.00310106	-0.0743214	-0.129168	-2.18063	-0.130775	
-6.25622e-005	-8.29613e-005	-0.00338537	-0.00397819	-0.0159164	-0.0290731	-0.302269	-0.298395	-0.154774	-1.73149	
-0.0013657	-0.00108843	-0.00209945	-0.000657206	-0.0193539	-0.0518892	-0.129033	-0.167579	-1.15604	-1.91761	
-0.0462002	-0.0607893	-0.348153	-0.180373	-0.376358	-0.172617	-0.127121	-1.16447	-1.29865	-0.97826	
-0.00128871	-0.0001394	-0.000766861	-0.00174593	-0.00241311	-0.000222907	-0.00628538	-0.0112415	-0.215645	-1.70461	
-1.72946e-005	-2.27886e-005	-0.000178492	-0.00548095	-0.0116691	-0.0562557	-0.151956	-0.429738	-0.695428	-1.92813	
-7.36457e-006	-0.000501491	-0.00559281	-0.00291988	-0.00477731	-0.0621191	-0.0146795	-0.481208	-1.00583	-0.961974	
-0.0140155	-0.0212972	-0.0260238	-0.022059	-0.0133467	-0.00795024	-0.0132961	-0.00398183	-0.423746	-2.2655	
-0.0604504	-0.0643701	-0.0674197	-0.0332854	-0.360441	-0.671183	-0.124252	-1.22302	-1.28765	-0.889617	
-0.000788662	-0.000687026	-0.00127271	-0.00796627	-0.0208461	-0.0088716	-0.379709	-0.346553	-0.907857	-1.1408	
-0.0102081	-0.0180695	-0.0166942	-0.00185439	-0.00968294	-0.0410024	-0.169765	-1.5159	-1.02766	-0.870943	
-0.0261023	-0.0574426	-0.0489786	-0.0983765	-0.0220278	-0.248767	-0.0733985	-0.0535616	-1.85235	-0.431819	
-0.0533197	-0.017924	-0.306974	-0.132304	-0.112583	-0.0886287	-1.48229	-0.00890006	-0.948871	-0.895554	
-0.167435	-0.596327	-0.607016	-0.129162	-0.612807	-0.0412694	-0.84829	-0.755648	-0.271632	-1.49517	
-0.0517609	-0.281724	-0.153215	-0.0803799	-0.207297	-0.782898	-0.604164	-1.54616	-0.849239	-0.639935	
-0.0211189	-0.00581928	-0.00629719	-0.0574238	-0.0561082	-0.0913551	-0.183237	-0.205549	-0.372805	-1.89072	
-0.00995076	-0.0150328	-0.0589236	-0.00572941	-0.105237	-0.47554	-0.113181	-1.46437	-0.555558	-1.07556	
-0.000167833	-0.00255731	-0.036989	-0.0551091	-0.13279	-0.742066	-0.912586	-0.0528539	-1.19612	-0.946584	
-0.00190862	-0.000978926	-0.00223032	-0.00166148	-0.00333476	-0.000777106	-0.00584773	-0.038322	-0.754207	-1.77525	
-0.0752019	-0.0415616	-0.0152842	-0.0810842	-0.0413474	-0.179231	-0.212732	-0.844803	-1.72089	-0.637384	
-0.00115644	-0.00558863	-0.00605685	-0.117704	-0.548964	-0.485958	-0.450994	-0.296856	-0.795675	-1.14356	
-0.0153507	-0.0265193	-0.0129347	-0.151779	-0.0349649	-0.0298686	-1.63532	-0.216866	-0.275453	-0.947763	
-0.000279249	-0.0015685	-0.00232095	-0.0231353	-0.0465774	-0.0608685	-0.070185	-0.11072	-0.365743	-1.41237	
-0.0233094	-0.0925449	-0.0139571	-0.108416	-1.27317	-0.018616	-0.385743	-1.70181	-0.200568	-0.449429	
-0.0107309	-0.000104569	-0.00321151	-0.0158902	-0.0429884	-0.0121344	-0.556418	-0.807506	-0.0934032	-1.57813	
-4.92155e-005	-3.74096e-005	-7.30028e-005	-2.55772e-005	-0.000276247	-0.0052144	-0.00104023	-0.00198378	-0.00286994	-2.25031	
-0.00198145	-0.00442415	-0.00986513	-0.00555654	-0.0262855	-0.316321	-0.090305	-0.643414	-1.54968	-0.309256	
-0.00849242	-0.00352581	-0.00988974	-0.0125257	-0.0603835	-0.0634828	-0.142986	-0.158476	-0.494297	-1.60471	
-0.0517978	-0.0304702	-0.0175269	-0.00346671	-0.412824	-0.38583	-1.23959	-1.20937	-0.828348	-0.0793943	
-0.000768135	-7.67136e-005	-0.00106936	-0.000946197	-0.0488564	-0.0549232	-0.193888	-0.656128	-1.90297	-0.470545	
-0.00984473	-0.00700318	-0.00220554	-0.0135967	-0.0440573	-0.0201377	-5.99564e-006	-0.129513	-0.0585103	-1.44181	
-0.0273422	-0.0939415	-0.186594	-0.202005	-0.395939	-0.267917	-0.0239445	-0.148468	-0.999143	-1.22418	
-0.0315671	-0.0290322	-0.0184023	-0.0607816	-0.0311779	-0.0409447	-1.1341	-0.682631	-0.502813	-1.0154	
-0.0459407	-0.158558	-0.286932	-0.370621	-1.22567	-0.392152	-0.539147	-0.440928	-0.106641	-0.96734	
-0.0047708	-0.0103091	-0.00207322	-0.0041015	-0.0994049	-0.202891	-0.653656	-0.111807	-0.453986	-1.33599	
-0.000395748	-2.07864e-005	-4.5326e-006	-0.00209666	-0.00169959	-0.0957329	-0.198044	-0.26711	-1.41913	-0.538303	
-0.000816491	-1.75163e-005	-0.0413725	-0.0258983	-0.0557567	-0.00941718	-0.127119	-1.26733	-0.993768	-1.2328	
-3.02177e-005	-0.000500441	-0.00978214	-0.0128366	-0.232785	-0.357559	-0.484637	-0.117528	-0.742004	-1.52306	
-0.000726679	-0.00966322	-0.00103682	-0.0140711	-0.0217568	-0.297594	-0.479469	-0.624001	-0.58341	-1.42744	
-2.13397e-005	-1.10234e-005	-3.14375e-005	-0.000279227	-0.00368782	-0.00406725	-0.000357545	-0.0019595	-0.0979025	-1.77847	
-7.22808e-005	-0.00902581	-0.0168351	-0.0133164	-0.448887	-1.22879	-0.838132	-0.720027	-0.0147819	-0.195815	
-0.00421911	-0.00185005	-0.00219898	-0.0879578	-0.0653486	-0.295134	-0.0667927	-0.339059	-0.969877	-1.23215	
-0.00600454	-0.000495418	-0.0386539	-0.0512786	-0.100959	-0.0597012	-0.141809	-0.603575	-1.18602	-1.26822	
-0.00502012	-0.00388004	-0.03904	-0.0510315	-0.0128213	-0.0514593	-0.14725	-0.537392	-1.03381	-1.36939	
-0.00081036	-0.000391426	-0.000708434	-0.00127675	-0.00692226	-0.475533	-0.0851512	-1.03581	-0.460732	-1.15276	
-0.00203338	-0.0199986	-0.0773955	-0.118779	-0.214599	-0.0686126	-0.0356163	-1.58181	-1.04006	-0.297472	
-0.00101127	-0.000945398	-0.000942662	-0.000766849	-0.00502547	-0.00263952	-0.00222436	-0.00543718	-0.211336	-1.77794	
-0.0082009	-0.00315224	-0.00165078	-0.00799409	-0.00234984	-0.0334801	-0.037566	-0.113912	-1.43101	-0.949846	
-0.012063	-0.00059937	-0.0443983	-0.255761	-0.282529	-0.881709	-0.785019	-0.378484	-0.390815	-1.33412	
-0.070923	-1.1956	-0.557673	-0.77887	-0.539079	-0.508178	-0.698734	-0.128923	-1.37184	-0.109486	
-0.00245937	-0.000114435	-0.00411774	-0.000734486	-0.00363575	-0.00304513	-0.0470843	-0.0300702	-0.151706	-1.55153	
-0.0104337	-0.0250395	-0.00337502	-0.0115203	-0.150691	-0.121691	-0.249847	-0.170103	-1.70672	-1.19155	
-0.0161499	-0.0118467	-0.00313509	-0.00920028	-0.0327337	-0.00153137	-0.0441903	-1.13486	-1.00378	-0.391815	
-0.00865397	-0.0187201	-0.0408465	-0.0418555	-0.108816	-0.0843801	-0.466683	-0.0333911	-0.945044	-1.47417	
-0.000579817	-0.000944087	-0.00122378	-0.0241615	-0.109807	-0.0397621	-0.208861	-0.539698	-1.47093	-0.679938	
-0.000378708	-0.0365569	-0.175981	-0.232467	-0.500783	-0.809892	-0.308631	-0.0895242	-1.23985	-0.591094	
-5.25067e-005	-3.28899e-005	-0.000264373	-0.00147142	-0.0562405	-0.0348683	-0.226153	-0.0430882	-0.244634	-1.77357	
-0.00255256	-0.000569428	-0.0297935	-0.802105	-0.69516	-0.786968	-0.574948	-1.12203	-0.258913	-0.209775	
-0.123326	-0.0188986	-0.132485	-0.0297777	-0.138871	-0.168003	-0.172347	-0.185329	-1.18785	-1.38923	
-0.000233296	-0.000704848	-0.0135361	-0.0119931	-0.0185633	-0.117873	-0.252377	-0.51947	-0.0861272	-1.60329	
-2.88425e-006	-1.17234e-005	-2.68842e-005	-3.94083e-005	-4.89992e-005	-0.000230334	-0.00177837	-0.00261614	-0.0107462	-1.71056	
-0.0050695	-0.00218755	-0.0126675	-0.00706077	-0.01766	-0.0121746	-0.03461	-0.030603	-0.159814	-2.31241	
-0.0413686	-0.11784	-0.0831204	-0.250613	-0.0945128	-0.237822	-0.560323	-0.371828	-0.931661	-1.22968	
-0.000461905	-0.000576639	-0.000244374	-0.00238618	-0.0193789	-0.00962481	-0.0106012	-0.327096	-0.582359	-1.27974	
-0.00131927	-0.000286834	-0.00134781	-0.0706058	-0.0935211	-0.268971	-0.505266	-0.148119	-0.0724404	-1.65326	
-0.0299325	-0.00801105	-0.0776785	-0.0765056	-0.355567	-0.321906	-0.465828	-0.65558	-0.360828	-1.44863	
-0.0767416	-0.025787	-0.13035	-0.582478	-0.314422	-0.101595	-1.16089	-1.08978	-0.321801	-1.02864	
-0.0618859	-0.0199369	-0.0731958	-0.132042	-0.0396292	-0.144124	-1.46663	-0.218199	-0.216116	-0.324153	
-0.0449137	-0.239173	-0.15311	-0.0574191	-0.333503	-0.0793074	-0.256369	-1.38059	-0.5068	-0.714905	
-0.0447451	-0.0209242	-0.0401281	-0.0549286	-0.370566	-0.856139	-0.0324086	-1.79936	-1.0567	-0.377394	
-0.00154171	-0.00525336	-0.00107131	-0.00656458	-0.00610923	-0.00175771	-0.00622563	-0.0246341	-0.0155786	-1.54974	
-5.44464e-006	-1.44352e-006	-2.88977e-006	-2.85712e-006	-0.0866499	-0.805465	-0.157017	-0.265074	-1.4526	-0.0471691	
-0.000338811	-0.00114639	-0.015163	-0.037084	-0.0339812	-0.0367576	-0.0109691	-0.0396766	-1.59583	-0.783386	
-0.094864	-0.0110446	-0.0055615	-0.296079	-0.186043	-0.207994	-0.168479	-1.60075	-0.951442	-0.602755	
-0.00190097	-0.00156248	-0.00473866	-0.00761675	-0.0195665	-0.462695	-0.22174	-0.653695	-0.163446	-1.92028	
-0.373209	-0.0147868	-0.0797302	-0.0138085	-0.891851	-0.397975	-0.194005	-0.850279	-1.25689	-1.21357	
-0.00158292	-0.00668083	-0.003514	-0.0005143	-0.480786	-0.473497	-0.566351	-0.216884	-0.495147	-1.26817	
-0.00216429	-0.000336653	-0.00209051	-0.000656816	-0.0479959	-0.0826508	-0.0123514	-0.0478973	-0.0650862	-1.93118	
-0.0133508	-0.00862182	-0.0490696	-0.0317232	-0.251655	-0.0556391	-1.76099	-0.156461	-0.365489	-0.109094	
-0.0366925	-0.0339411	-0.00651336	-0.0610032	-0.213832	-0.00922298	-0.230857	-0.633692	-0.274538	-1.43521	
-0.00523604	-0.000953657	-0.00790932	-0.00310037	-0.000925839	-0.0364378	-0.0100918	-0.131897	-0.579293	-1.64234	
-0.000152139	-0.00101133	-0.00331774	-0.000470129	-0.000829503	-0.0266786	-0.363286	-0.562452	-1.30259	-1.0269	
-0.0586618	-0.0146485	-0.0509824	-0.073853	-0.130781	-0.073628	-0.0857449	-0.761761	-0.450992	-1.16307	
-0.00633535	-0.00477756	-0.0224915	-0.0339594	-0.117288	-0.06753	-0.546022	-1.28277	-0.302256	-0.910537	
-0.0186611	-0.00162675	-0.00227133	-0.0112366	-0.00901304	-0.0918752	-0.0308269	-0.305738	-1.45637	-1.17391	
-0.000206474	-0.000192204	-0.000540939	-0.181316	-0.0745992	-0.594632	-0.219171	-0.0804153	-0.484728	-1.57503	
-0.00505126	-0.00625332	-0.0101193	-0.00124829	-0.0324553	-0.26836	-0.124139	-1.0575	-1.49032	-0.138755	
-0.000739675	-0.000233385	-0.000201967	-0.00246316	-0.000330014	-0.000517104	-0.0542565	-0.313246	-0.558823	-1.56541	
-0.00825362	-0.00213601	-0.00192417	-0.0140857	-0.300203	-0.444549	-1.07736	-0.912463	-0.432727	-0.632313	
-0.487115	-0.225181	-0.116457	-0.221131	-0.479276	-0.547599	-0.833416	-0.3498	-1.21004	-0.498672	
-5.06416e-005	-0.000236675	-0.000335193	-0.000529101	-0.00103668	-0.0159806	-0.0418917	-0.0952606	-0.935431	-1.27299	
-0.0818051	-0.00867113	-0.210409	-0.147248	-0.288903	-0.451981	-0.460635	-0.610726	-0.196746	-1.68456	
-0.00204583	-0.00240613	-0.0042451	-0.0812505	-0.0216036	-0.00414408	-0.59925	-1.74393	-1.33085	-0.859288	
-0.000503751	-0.000273131	-0.000284292	-0.000416956	-0.018346	-0.0141033	-0.938744	-0.00920115	-2.29246	-0.0359868	
-0.00016349	-0.000156009	-0.000611267	-0.000985083	-0.00529513	-0.0053255	-0.00633788	-0.002331	-0.17195	-1.94839	
-0.00225722	-0.0013906	-0.0170581	-0.0574465	-0.028843	-0.000205142	-0.0554382	-0.483747	-0.988772	-1.36531	
-0.000102768	-0.00321611	-0.00275918	-0.0750887	-0.0193547	-0.142293	-0.195457	-0.139996	-0.76144	-1.49558	
-9.51286e-005	-0.000115855	-9.75791e-005	-0.00109061	-0.00585184	-0.00587538	-0.0158791	-0.009965	-0.0296255	-1.91155	
-9.32902e-005	-0.000925706	-0.000262141	-1.2432e-005	-0.00100324	-0.000858179	-0.000821233	-0.0871124	-1.28061	-1.24356	
-8.62794e-008	-5.19861e-007	-6.30464e-008	-1.07484e-006	-7.96991e-007	-1.98508e-005	-5.15564e-005	-3.22573e-005	-0.000140816	-1.43012	
-0.000597816	-0.00650783	-0.00921736	-0.0506027	-0.0473753	-0.00964478	-0.12578	-0.164778	-0.454851	-1.6475	
-0.00920374	-0.00478607	-0.000333946	-0.00801931	-0.0107507	-0.0398138	-0.0222585	-0.0227868	-0.0533368	-1.99458	
-0.000208847	-0.00294887	-0.00574321	-0.0074219	-0.0019678	-0.00295274	-0.0456681	-0.107633	-0.870792	-1.10084	
-0.0306269	-0.0113216	-0.0288676	-0.242942	-0.126119	-0.0838923	-0.14063	-0.560627	-0.376423	-2.01489	
-0.000884229	-0.000959897	-0.00332545	-0.0103806	-0.0957857	-0.0480327	-0.0801443	-0.135735	-0.0835501	-1.65986	
-4.64078e-005	-0.000124826	-0.00136479	-0.00384144	-0.0171585	-0.00372555	-0.472699	-0.0102423	-0.37555	-1.58767	
-0.00781532	-0.0131305	-0.00111149	-0.340715	-0.316909	-0.715886	-0.973135	-0.844889	-0.501527	-1.44507	
-0.00714897	-0.0143848	-0.033853	-0.00714204	-0.047029	-0.125093	-0.110949	-0.674827	-0.535142	-1.62631	
-0.0481848	-0.0133154	-0.0610162	-0.127616	-0.328741	-0.135064	-0.0612608	-1.20821	-1.02259	-0.0628323	
-0.0130376	-0.00700965	-0.0223642	-0.0305735	-0.00677702	-0.0592238	-0.525675	-1.44674	-0.864025	-0.700318	
-0.0124116	-0.0632462	-0.0434148	-0.0176491	-0.114915	-0.241461	-0.984337	-0.16117	-0.543921	-1.70306	
-0.00100088	-0.000841332	-0.0317097	-0.54683	-0.1011	-0.416612	-0.406538	-0.319499	-1.2351	-0.301169	
-0.024867	-0.43888	-0.0131185	-0.444394	-0.20404	-0.262834	-0.190277	-0.494392	-0.131698	-1.84124	
-0.0358677	-0.169736	-0.147809	-0.0792965	-0.307842	-0.0952992	-0.804708	-0.326313	-0.0123279	-1.59147	
-0.000259632	-0.00161024	-0.0189098	-0.0177686	-0.0155089	-0.00339461	-0.0836995	-0.242829	-0.306619	-1.47715	
-0.00109541	-0.00400211	-1.1859e-005	-0.00293561	-0.00348608	-0.162085	-0.447951	-1.31933	-1.35717	-0.451521	
-1.3338e-005	-8.89684e-006	-0.00185438	-0.0236544	-0.00336404	-0.00985718	-0.0912647	-0.851975	-1.28967	-0.546893	
-0.0124802	-0.0115453	-0.0111485	-0.0508233	-0.0608119	-0.120565	-0.230496	-0.381636	-0.829896	-1.46388	
-0.302408	-0.0793142	-0.02859	-0.09102	-0.440514	-0.106753	-0.333645	-1.45059	-0.368197	-1.00087	
-0.00252495	-0.00131967	-0.0164202	-0.0225652	-0.255179	-0.0554178	-0.122109	-0.51631	-0.17904	-2.08409	
-0.000268123	-0.000472681	-0.000593228	-0.000257948	-0.000420742	-0.00119211	-0.0101048	-0.0425098	-1.34047	-0.800179	
-0.0149968	-0.00528805	-0.0224312	-0.0195938	-0.493711	-0.225352	-0.827842	-0.192058	-1.43713	-1.03139	
-0.00322555	-0.00024061	-0.00163222	-0.000379309	-0.000258326	-0.0116	-0.0031287	-0.00727218	-1.64222	-0.610405	
-0.10244	-0.079379	-0.04046	-0.10091	-0.0790269	-0.334797	-0.434915	-1.1583	-0.106098	-0.91686	
-0.00128211	-0.00153364	-0.000180376	-0.00543939	-0.0204442	-0.109474	-0.0329602	-0.0836261	-0.0720913	-1.90345	
-0.0092775	-0.0131334	-0.0085039	-0.00234697	-0.0091972	-0.0164964	-0.0260232	-0.252752	-0.195326	-1.69036	
-0.00410867	-0.0189145	-0.0783884	-0.217443	-0.229363	-0.486559	-0.423399	-1.10702	-0.758433	-0.625865	
-0.151643	-0.0921368	-0.035002	-0.0407635	-0.22578	-0.137648	-1.28022	-0.345935	-0.595619	-0.453039	
-0.0839927	-0.025538	-0.209558	-0.104695	-0.223241	-0.589042	-0.140218	-1.06045	-0.66851	-1.18263	
-0.00101676	-0.00446155	-0.196197	-0.108716	-0.0301351	-0.179118	-0.0127441	-0.194639	-1.28584	-1.32915	
